1606621359.157572,10
1606621359.260820,11
1606621359.363404,12
1606621359.467598,12
1606621359.571872,12
1606621359.676161,14
1606621359.779322,14
1606621359.882894,15
1606621359.986292,15
1606621360.091605,15
1606621360.196802,18
1606621360.300790,18
1606621360.404316,12
1606621360.507254,8
1606621360.610424,10
1606621360.715063,12
1606621360.819406,6
1606621360.923413,7
1606621361.027651,8
1606621361.130554,9
1606621361.234134,9
1606621361.338080,10
1606621361.441550,11
1606621361.545176,12
1606621361.647982,13
1606621361.751191,14
1606621361.855794,14
1606621361.959482,15
1606621362.062570,15
1606621362.167079,15
1606621362.270468,17
1606621362.374938,9
1606621362.477726,10
1606621362.582041,11
1606621362.685913,7
1606621362.789569,9
1606621362.901554,10
1606621363.005451,8
1606621363.107775,10
1606621363.210272,12
1606621363.312501,12
1606621363.415261,12
1606621363.518796,12
1606621363.621721,14
1606621363.724295,14
1606621363.828056,14
1606621363.932449,16
1606621364.035687,17
1606621364.138878,17
1606621364.242359,20
1606621364.346066,19
1606621364.449354,7
1606621364.552969,9
1606621364.658008,10
1606621364.761226,14
1606621364.864770,6
1606621364.969270,6
1606621365.072326,9
1606621365.175367,9
1606621365.279040,10
1606621365.383055,11
1606621365.485874,11
1606621365.589593,11
1606621365.693322,12
1606621365.796251,13
1606621365.901396,15
1606621366.004312,14
1606621366.107264,16
1606621366.210998,17
1606621366.314089,19
1606621366.417282,11
1606621366.519614,11
1606621366.623221,13
1606621366.726520,12
1606621366.829333,14
1606621366.933780,15
1606621367.038217,12
1606621367.141332,13
1606621367.244547,12
1606621367.348214,14
1606621367.451061,15
1606621367.553643,16
1606621367.657042,16
1606621367.761295,17
1606621367.865974,16
1606621367.969871,16
1606621368.072870,18
1606621368.177041,18
1606621368.280136,20
1606621368.383670,7
1606621368.486925,8
1606621368.589875,10
1606621368.692748,12
1606621368.795297,8
1606621368.898909,9
1606621369.002031,11
1606621369.108241,9
1606621369.212080,11
1606621369.315455,12
1606621369.419654,11
1606621369.523321,14
1606621369.626558,15
1606621369.730208,14
1606621369.834851,16
1606621369.937951,15
1606621370.041557,15
1606621370.144745,17
1606621370.248041,19
1606621370.354540,19
1606621370.458272,13
1606621370.562133,12
1606621370.665553,14
1606621370.768629,15
1606621370.877355,16
1606621370.982805,12
1606621371.086496,12
1606621371.189559,12
1606621371.293114,14
1606621371.396152,14
1606621371.500057,15
1606621371.612525,17
1606621371.715827,17
1606621371.820278,16
1606621371.923806,17
1606621372.027457,19
1606621372.130890,18
1606621372.235121,19
1606621372.338520,19
1606621372.442182,11
1606621372.544978,13
1606621372.649454,14
1606621372.752567,16
1606621372.856631,17
1606621372.960554,18
1606621373.064276,18
1606621373.167874,15
1606621373.271621,15
1606621373.374298,16
1606621373.478096,18
1606621373.581478,17
1606621373.684598,16
1606621373.788015,17
1606621373.891074,18
1606621373.994041,19
1606621374.097677,20
1606621374.201875,19
1606621374.306170,19
1606621374.414468,7
1606621374.518665,10
1606621374.626040,9
1606621374.729312,11
1606621374.836815,12
1606621374.939432,13
1606621375.043138,13
1606621375.146156,15
1606621375.249461,19
1606621375.352543,18
1606621375.455708,11
1606621375.559231,9
1606621375.662808,11
1606621375.766805,6
1606621375.869923,7
1606621375.972784,8
1606621376.075548,10
1606621376.178415,11
1606621376.281589,20
1606621376.384353,18
1606621376.487705,15
1606621376.591379,8
1606621376.695111,9
1606621376.797890,19
1606621376.901828,9
1606621377.008161,11
1606621377.111249,12
1606621377.214791,12
1606621377.318561,13
1606621377.421397,13
1606621377.524599,13
1606621377.627567,14
1606621377.730824,16
1606621377.834544,16
1606621377.938993,15
1606621378.042250,16
1606621378.146149,18
1606621378.250874,18
1606621378.353813,19
1606621378.456253,11
1606621378.560411,6
1606621378.663383,9
1606621378.767620,11
1606621378.876157,13
1606621378.979789,7
1606621379.082924,9
1606621379.186522,9
1606621379.289977,8
1606621379.393205,11
1606621379.495416,12
1606621379.602736,10
1606621379.705797,12
1606621379.808755,13
1606621379.912527,13
1606621380.016000,14
1606621380.119182,15
1606621380.235964,18
1606621380.338785,19
1606621380.445046,16
1606621380.547979,12
1606621380.651791,13
1606621380.754808,14
1606621380.858383,16
1606621380.962089,12
1606621381.068758,10
1606621381.172480,14
1606621381.276321,14
1606621381.380106,15
1606621381.483343,15
1606621381.586694,16
1606621381.689642,17
1606621381.792661,15
1606621381.895820,17
1606621382.000206,19
1606621382.103128,18
1606621382.206778,18
1606621382.312772,9
1606621382.417880,7
1606621382.521297,8
1606621382.629297,10
1606621382.734740,11
1606621382.839198,9
1606621382.943184,8
1606621383.046484,10
1606621383.149682,11
1606621383.253265,9
1606621383.355874,12
1606621383.459230,12
1606621383.562921,12
1606621383.667594,13
1606621383.770886,14
1606621383.874373,13
1606621383.978240,16
1606621384.081792,17
1606621384.184817,17
1606621384.288426,20
1606621384.391968,19
1606621384.497226,9
1606621384.600675,10
1606621384.707835,11
1606621384.819025,11
1606621384.924966,6
1606621385.028733,8
1606621385.131547,8
1606621385.237637,10
1606621385.342061,11
1606621385.444798,11
1606621385.547612,11
1606621385.650657,13
1606621385.754066,14
1606621385.858562,15
1606621385.964800,14
1606621386.069312,15
1606621386.172945,16
1606621386.278809,16
1606621386.382427,19
1606621386.484967,8
1606621386.589834,8
1606621386.693654,11
1606621386.796383,5
1606621386.901288,7
1606621387.004820,7
1606621387.108319,8
1606621387.211268,9
1606621387.313974,11
1606621387.416767,11
1606621387.519888,13
1606621387.623393,13
1606621387.726796,14
1606621387.830142,15
1606621387.934930,15
1606621388.038459,16
1606621388.143024,16
1606621388.252384,20
1606621388.355420,20
1606621388.458869,14
1606621388.562174,8
1606621388.667736,10
1606621388.778983,5
1606621388.882221,7
1606621388.984548,6
1606621389.087909,9
1606621389.191411,9
1606621389.295375,10
1606621389.398332,11
1606621389.503014,12
1606621389.609450,13
1606621389.716179,13
1606621389.820707,14
1606621389.924551,14
1606621390.028468,15
1606621390.133247,15
1606621390.237928,16
1606621390.340829,18
1606621390.443998,14
1606621390.547133,13
1606621390.649539,14
1606621390.753432,15
1606621390.857067,16
1606621390.960156,16
1606621391.063242,12
1606621391.166167,13
1606621391.270423,13
1606621391.373985,14
1606621391.477217,17
1606621391.580916,16
1606621391.684023,16
1606621391.787165,17
1606621391.890213,19
1606621391.995254,18
1606621392.103937,19
1606621392.208094,18
1606621392.311322,19
1606621392.415284,12
1606621392.518490,11
1606621392.621088,14
1606621392.725169,14
1606621392.828840,17
1606621392.933457,16
1606621393.036613,16
1606621393.140778,20
1606621393.247138,13
1606621393.351074,7
1606621393.456392,8
1606621393.560082,9
1606621393.662790,9
1606621393.766515,9
1606621393.870021,11
1606621393.973830,12
1606621394.077554,12
1606621394.182904,13
1606621394.285837,20
1606621394.389649,14
1606621394.493806,13
1606621394.596307,15
1606621394.702891,18
1606621394.808474,10
1606621394.912238,12
1606621395.015332,11
1606621395.119573,14
1606621395.221848,14
1606621395.325217,16
1606621395.429239,15
1606621395.533328,16
1606621395.636466,17
1606621395.740004,18
1606621395.842855,18
1606621395.946469,18
1606621396.049612,19
1606621396.151993,17
1606621396.257020,18
1606621396.360087,19
1606621396.463566,9
1606621396.567110,9
1606621396.670910,11
1606621396.774334,6
1606621396.878910,7
1606621396.982534,8
1606621397.087100,9
1606621397.190582,11
1606621397.293980,10
1606621397.398286,11
1606621397.502591,12
1606621397.606164,14
1606621397.709886,13
1606621397.813745,14
1606621397.916824,14
1606621398.019934,16
1606621398.123594,16
1606621398.226187,17
1606621398.330084,20
1606621398.433636,11
1606621398.536890,11
1606621398.640868,13
1606621398.743584,14
1606621398.846947,15
1606621398.950312,17
1606621399.054784,14
1606621399.157825,12
1606621399.261431,14
1606621399.365555,14
1606621399.469719,16
1606621399.573891,16
1606621399.680862,17
1606621399.784444,17
1606621399.890185,19
1606621400.000957,19
1606621400.104284,18
1606621400.207402,18
1606621400.319269,18
1606621400.422793,19
1606621400.526023,17
1606621400.628734,3
1606621400.732349,4
1606621400.836880,6
1606621400.939462,7
1606621401.043213,7
1606621401.145969,9
1606621401.249300,9
1606621401.351971,10
1606621401.454855,12
1606621401.558406,12
1606621401.662041,12
1606621401.765407,13
1606621401.869516,14
1606621401.972961,14
1606621402.076027,15
1606621402.179336,16
1606621402.282495,18
1606621402.386437,18
1606621402.490092,12
1606621402.593658,13
1606621402.697473,15
1606621402.800690,16
1606621402.904946,16
1606621403.007758,14
1606621403.111175,12
1606621403.214416,13
1606621403.317602,14
1606621403.422174,13
1606621403.526276,14
1606621403.629886,16
1606621403.732650,17
1606621403.835260,17
1606621403.938854,18
1606621404.043314,18
1606621404.145936,18
1606621404.249915,19
1606621404.353528,20
1606621404.457726,14
1606621404.560960,13
1606621404.665115,14
1606621404.768697,15
1606621404.871026,16
1606621404.974591,18
1606621405.078176,16
1606621405.182048,13
1606621405.284819,15
1606621405.387765,16
1606621405.491463,15
1606621405.595857,16
1606621405.699285,15
1606621405.802078,18
1606621405.904958,18
1606621406.008523,17
1606621406.111845,19
1606621406.215464,19
1606621406.320076,18
1606621406.423284,9
1606621406.527149,11
1606621406.630155,11
1606621406.733609,11
1606621406.836674,13
1606621406.939922,14
1606621407.044005,15
1606621407.147233,16
1606621407.250383,16
1606621407.354117,20
1606621407.457580,19
1606621407.561800,14
1606621407.665496,13
1606621407.772166,16
1606621407.877146,15
1606621407.980332,11
1606621408.083217,11
1606621408.186167,13
